xx;mark;mark_1;mark_2;mark_3;name;ada;no_seri;merk;type;thn_pengadaan;thn_operasional;berfungsi;kalibrasi;harga;pendanaan;distributor;akl_akd;keterangan
;145;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;145;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;145;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;145;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;145;;;10902007;Bed patient;Ya;1,70873E+15;MAK Supramak Bed;73010;2018;2018;Baik;Belum;11900000;DAK;PT. MEGA ANDALAN KALASAN;AKD 10902900530;R LM.I
;145;;;10902007;Bed patient;Ya;1,70873E+15;MAK Supramak Bed;73010;2018;2018;Baik;Belum;11900000;DAK;PT. MEGA ANDALAN KALASAN;AKD 10902900530;R LM.I
;145;;;10902007;Bed patient;Ya;1,70873E+15;MAK Supramak Bed;73010;2018;2018;Baik;Belum;11900000;DAK;PT. MEGA ANDALAN KALASAN;AKD 10902900530;R LM.I
;145;;;10902007;Bed patient;Ya;1,70873E+15;MAK Supramak Bed;73010;2018;2018;Baik;Belum;11900000;DAK;PT. MEGA ANDALAN KALASAN;AKD 10902900530;R LB.I
;145;;;10902007;Bed patient;Ya;1,70873E+15;MAK Supramak Bed;73010;2018;2018;Baik;Belum;11900000;DAK;PT. MEGA ANDALAN KALASAN;AKD 10902900530;R LB.I
;145;;;21001037;Near Infrared (NIR) Brain Hematoma Detector ;Ya;FLEXB0419;CRISTIE;3.0FLEX;2018;2018;Baik;Belum;110686500;DAK;;;VEIN VIEWER
;***;;;Rawat Inap Kelas I;;;;;;;;;;;;;;
;146;;;10903021;Examination light / Examination lamp / Lampu periksa / Hanging lamp;Ya;1029869507;Darray;Minor;2018;2018;Baik;Belum;38229091;DAK;PT.BIOTECH FARMA;;Laika mendidoha I
;146;;;20502037;Electrocardiograph, Monitor;Ya;073POB007064;BTL Electrocardiograph;BTL 08 MT Plus;2018;2018;Baik;Belum;48000000;DAK;PT. BOLD TECHNOLOGIES LEADING INDONESIA;AKL 20502113383;PT.SYAHID HUSADA MEDIKA (R.LAMBU BARAKATI I)
;146;;;20903029;"Suction pump/Pompa vakum /Vacuum-powered body fluid suction apparatus; Suction Pump Mobile ";Ya;78371755221;LAERDAL Compact Suction Unit;LAERDAL;2018;;Baik;Belum;31005678;DAK;PT.INTERGASTRA NUSANTARA;;R.LM 1
;146;;;20903029;"Suction pump/Pompa vakum /Vacuum-powered body fluid suction apparatus; Suction Pump Mobile ";Ya;78491757865;LAERDAL Compact Suction Unit;LAERDAL;2018;;Baik;Belum;31005678;DAK;PT.INTERGASTRA NUSANTARA;;R.LM.I
;146;;;20502020;Pulse Oxymeter / Oximeter / Pulse Oximeter / Oksigen Saturasi/SPO2;Ya;HPA18B0151;MEDICAL SUPPLY;PULSE OXIMETER;2018;2018;Baik;Belum;13240900;DAK;KREUZ SEPTIAN MAHENDRA;;R.LM I
;146;;;20502020;Pulse Oxymeter / Oximeter / Pulse Oximeter / Oksigen Saturasi/SPO2;Ya;HPA18B0152;MEDICAL SUPPLY;PULSE OXIMETER;2018;2018;Baik;Belum;13240900;DAK;KREUZ SEPTIAN MAHENDRA;;R.LM I
;146;;;20502020;Pulse Oxymeter / Oximeter / Pulse Oximeter / Oksigen Saturasi/SPO2;Ya;HPA18B0153;MEDICAL SUPPLY;PULSE OXIMETER;2018;2018;Baik;Belum;13240900;DAK;KREUZ SEPTIAN MAHENDRA;;R.LM I
;146;;;20902008;Infant radiant warmer;Ya;6538;BIEGLER Emergency Warmer;ESH04;2018;2018;Baik;Belum;27000000;DAK;PT.INDOPRIMA BIONET;;EMERGENCY WARMER (R.LB I
;146;;;20902008;Infant radiant warmer;Ya;6531;BIEGLER Emergency Warmer;ESH04;2018;2018;Baik;Belum;27000000;DAK;PT.INDOPRIMA BIONET;;EMERGENCY WARMER (R.LM I
;146;;;20902035;Infusion pump;Ya;1703000055;TERUMO;172CW3;2018;2018;Baik;Belum;24909060;DAK;PT.KIMIA FARMA TRADING;;R.LM I
;146;;;20902035;Infusion pump;Ya;1703000052;TERUMO;172CW3;2018;2018;Baik;Belum;24909060;DAK;PT.KIMIA FARMA TRADING;;R.LM I
;146;;;20902035;Infusion pump;Ya;1703000051;TERUMO;172CW3;2018;2018;Baik;Belum;24909060;DAK;PT.KIMIA FARMA TRADING;;R.LB I
;146;;;20902046;Syringe Pump;Ya;1705010222;TERUMO;TE-SS700N03;2018;2018;Baik;Belum;17019200;DAK;PT.KIMIA FARMA TRADING;;R.LM I
;146;;;20902046;Syringe Pump;Ya;1705010181;TERUMO;TE-SS700N03;2018;2018;Baik;Belum;17019200;DAK;PT.KIMIA FARMA TRADING;;R.LB I
;146;;;10902018;Antidecubitus Matras;Ya;20170153136;LINET Virtuoso Alternating Pressure Mattress;LINET MAATRAS;2018;2018;Baik;Belum;139951112;DAK;PT.MEDICARE INTERNASIONAL INDONESIA;;R.LM I
;146;;;10902018;Antidecubitus Matras;Ya;2017015980;LINET Virtuoso Alternating Pressure Mattress;LINET MATRAS;2018;2018;Baik;Belum;139951112;DAK;PT.MEDICARE INTERNASIONAL INDONESIA;;R.LB I
;146;;;20501033;Stetoskop;Ya;53100035;MPM ERKA;DOUBLE MEMBRAN;2018;2018;Baik;Belum;1100000;DAK;PT.SIAGA MEDIKA ABADI KARYA;;R.LM I
;146;;;20501033;Stetoskop;Ya;53100035;MPM ERKA;DOUBLE MEMBRAN;2018;2018;Baik;Belum;1100000;DAK;PT.SIAGA MEDIKA ABADI KARYA;;R.LM I
;146;;;20501033;Stetoskop;Ya;53100035;MPM ERKA;DOUBLE MEMBRAN;2018;2018;Baik;Belum;1100000;DAK;PT.SIAGA MEDIKA ABADI KARYA;;R.LB I
;146;;;20501033;Stetoskop;Ya;53100035;MPM ERKA;DOUBLE MEMBRAN;2018;2018;Baik;Belum;1100000;DAK;PT.SIAGA MEDIKA ABADI KARYA;;R.LB I
;146;;;20903057;Emergency Trolley / Resuscitation Crash Cart ;Ya;1,81072E+13;SARANDI KARYA NUGRAHA;KA 19-01 BSS;2018;2018;Baik;Belum;15810000;DAK;;;PT.SARANDI KARYA NUGRAHA R.L.MENDIDOHA I
;146;;;20903057;Emergency Trolley / Resuscitation Crash Cart ;Ya;1,81102E+13;SARANDI KARYA NUGRAHA;KA 19-01 BSS;2018;2018;Baik;Belum;15810000;DAK;;;PT.SARANDI KARYA NUGRAHA R.L.BARAKATI I
;146;;;11501050;X-Ray Film Viewer;Ya;0252000000917T0143;TESENA X-Ray Film Viewer;TSN 014-3;2018;2018;Baik;Belum;5000000;DAK;PT. TESENA INOVINDO;AKD 11501110279;R.LM I
;146;;;11501050;X-Ray Film Viewer;Ya;0257000000518T0143;TESENA X-Ray Film Viewer;TSN 014-3;2018;2018;Baik;Belum;5000000;DAK;PT. TESENA INOVINDO;AKD 11501110279;R.LM.I
;146;;;11501050;X-Ray Film Viewer;Ya;0275000000518T0143;TESENA X-Ray Film Viewer;TSN 014-3;2018;2018;Baik;Belum;5000000;DAK;PT. TESENA INOVINDO;AKD 11501110279;R.LB.I
;146;;;10903172;Lemari Peralatan;Ya;2071;MAK Instrument;32901;2018;2018;Baik;Belum;5688300;DAK;;;R.LM I
;146;;;10903172;Lemari Peralatan;Ya;2071;MAK Instrument;32901;2018;2018;Baik;Belum;5688300;DAK;;;R.LM I
;146;;;10903172;Lemari Peralatan;Ya;2071;MAK Instrument;32901;2018;2018;Baik;Belum;5688300;DAK;;;R.LM I
;146;;;10903172;Lemari Peralatan;Ya;20711;MAK INSTRUMENT;32901;2018;2018;Baik;Belum;5688485;DAK;;;R.LB.I INSTRUMENT CABINET
;146;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;R.LB.I
;146;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;R.LB.I
;146;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;R.LB.I
;146;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;R.LB.I
;146;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;R.LB.I
;146;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;R.LB.I
;146;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;R.LB.I
;146;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;R.LB.I
;146;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;R.LB.I
;146;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;R.LB.I
;146;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;R.LM.I
;146;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;R.LM.I
;146;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;R.LM.I
;146;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;R.LM.I
;146;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;R.LM.I
;146;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;R.LM.I
;146;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;R LM.I
;146;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;R.LM.I
;146;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;R.LM.I
;146;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;R.LM.I
;146;;;10902007;Bed patient;Ya;1,70873E+15;MAK Supramak Bed;73010;2018;2018;Baik;Belum;11900000;DAK;PT. MEGA ANDALAN KALASAN;AKD 10902900530;R LM.I
;146;;;10902007;Bed patient;Ya;1,70873E+17;MAK Supramak Bed;73010;2018;2018;Baik;Belum;11900000;DAK;PT. MEGA ANDALAN KALASAN;AKD 10902900530;R LM.I
;146;;;10902007;Bed patient;Ya;1,70873E+15;MAK Supramak Bed;73010;2018;2018;Baik;Belum;11900000;DAK;PT. MEGA ANDALAN KALASAN;AKD 10902900530;R LM.I
;146;;;10902007;Bed patient;Ya;1,70873E+15;MAK Supramak Bed;73010;2018;2018;Baik;Belum;11900000;DAK;PT. MEGA ANDALAN KALASAN;AKD 10902900530;R.LB.I
;146;;;10902007;Bed patient;Ya;1,70873E+15;MAK Supramak Bed;73010;2018;2018;Baik;Belum;11900000;DAK;PT. MEGA ANDALAN KALASAN;AKD 10902900530;R LB.I
;146;;;21001037;Near Infrared (NIR) Brain Hematoma Detector ;Ya;FLEXB0395;CRISTIE;3.0FLEX;2018;2018;Baik;Belum;110686500;DAK;;;VEIN VIEWER (R LM.I)
;146;;;21001037;Near Infrared (NIR) Brain Hematoma Detector ;Ya;FLEX B0401;CRISTIE;3.0 FLEX;2018;2018;Baik;Belum;110686500;DAK;;;VEIN VIEWER (R LB.I)
;146;;;11402026;Kursi roda;Ya;1,81131E+15;MAK;31305;2018;2018;Baik;Belum;2500000;APBD;;;R.LM.1
;***;;;Rawat Utama / VIP / VVIP;;;;;;;;;;;;;;
;147;;;20502037;Electrocardiograph, Monitor;Ya;073POB007058;BTL Electrocardiograph;BTL 08 MT Plus;2018;2018;Baik;Belum;48000000;DAK;PT. BOLD TECHNOLOGIES LEADING INDONESIA;AKL 20502113383;PT.SYAHID HUSADA MEDIKA (R.VIP)
;147;;;20502037;Electrocardiograph, Monitor;Ya;073P0B007057;BTL Electrocardiograph;BTL 08 MT Plus;2018;2018;Baik;Belum;48000000;DAK;PT. BOLD TECHNOLOGIES LEADING INDONESIA;AKL 20502113383;PT.SYAHID HUSADA MEDIKA (R.VIP)
;147;;;20903052;Aspirator/Vacuum/Suction pump portable;Ya;78491757866;LAERDAL Compact Suction Unit;LAERDAL;2018;2018;Baik;Belum;31005678;DAK;PT.INTERGASTRA NUSANTARA;;SUPER VIP
;147;;;20903052;Aspirator/Vacuum/Suction pump portable;Ya;78371755228;LAERDAL Compact Suction Unit;LAERDAL;2018;2018;Baik;Belum;31005678;DAK;PT.INTERGASTRA NUSANTARA;;R.VIP
;147;;;20902008;Infant radiant warmer;Ya;6529;BIEGLER Emergency Warmer;ESH04;2018;2018;Baik;Belum;27000000;DAK;PT.INDOPRIMA BIONET;;EMERGENCY WARMER (R.VIP
;147;;;20902046;Syringe Pump;Ya;1703010118;TERUMO;TE-SS700N03;2018;2018;Baik;Belum;17019200;DAK;PT.KIMIA FARMA TRADING;;R.SUPER VIP
;147;;;20902045;ICU Bed Electric;Ya;20170101503;LINET Multicare Critical Care Bed;LINET MULTICARE;2018;2018;Baik;Belum;339844527;DAK;PT.MEDICARE INTERNASIONAL INDONESIA;;ICCU BED (R.SUPER VIP
;147;;;20902045;ICU Bed Electric;Ya;20170101499;LINET Multicare Critical Care Bed;LINET MULTICARE;2018;2018;Baik;Belum;339844527;DAK;PT.MEDICARE INTERNASIONAL INDONESIA;;ICCU BED (R.SUPER VIP
;147;;;20902045;ICU Bed Electric;Ya;20170101500;LINET Multicare Critical Care Bed;LINET MULTICARE;2018;2018;Baik;Belum;339844527;DAK;PT.MEDICARE INTERNASIONAL INDONESIA;;ICCU BED (R.SUPER VIP
;147;;;20902045;ICU Bed Electric;Ya;20170101495;LINET Multicare Critical Care Bed;LINET MULTICARE;2018;2018;Baik;Belum;339844527;DAK;PT.MEDICARE INTERNASIONAL INDONESIA;;ICCU BED (R.SUPER VIP)
;147;;;20902045;ICU Bed Electric;Ya;20170101;LINET Multicare Critical Care Bed;linet multicare;2018;2020;Baik;Belum;339844527;DAK;;;R.SUPER VIP
;147;;;10902018;Antidecubitus Matras;Ya;20170152497;LINET Virtuoso Alternating Pressure Mattress;LINET MATRAS;2018;2018;Baik;Belum;139951112;DAK;PT.MEDICARE INTERNASIONAL INDONESIA;;SUPER VIP
;147;;;10902018;Antidecubitus Matras;Ya;20170152495;LINET Virtuoso Alternating Pressure Mattress;LINET MATRAS;2018;2018;Baik;Belum;139951112;DAK;PT.MEDICARE INTERNASIONAL INDONESIA;;SUPER  VIP
;147;;;10902018;Antidecubitus Matras;Ya;20170152490;LINET Virtuoso Alternating Pressure Mattress;LINET MATRAS;2018;2018;Baik;Belum;139951112;DAK;PT.MEDICARE INTERNASIONAL INDONESIA;;SUPER VIP
;147;;;10902018;Antidecubitus Matras;Ya;20170152494;LINET Virtuoso Alternating Pressure Mattress;LINTE MATRAS;2018;2018;Baik;Belum;139951112;DAK;PT.MEDICARE INTERNASIONAL INDONESIA;;SUPER VIP
;147;;;10902018;Antidecubitus Matras;Ya;20170153138;LINET Virtuoso Alternating Pressure Mattress;LINET MATRAS;2018;2018;Baik;Belum;139951112;DAK;PT.MEDICARE INTERNASIONAL INDONESIA;;R.VIP
;147;;;10902018;Antidecubitus Matras;Ya;20170153161;LINET Virtuoso Alternating Pressure Mattress;LINET MATRAS;2018;2018;Baik;Belum;139951112;DAK;PT.MEDICARE INTERNASIONAL INDONESIA;;R.VIP
;147;;;10902018;Antidecubitus Matras;Ya;2021T08P090043;MEDINA;-unknown-;2021;2021;Baik;Belum;31509500;DAK;;;SUPER VIP
;147;;;20501033;Stetoskop;Ya;53100035;MPM ERKA;DOUBLE MEMBRAN;2018;2018;Baik;Belum;1100000;DAK;PT.SIAGA MEDIKA ABADI KARYA;;R.SUPER VIP
;147;;;20501033;Stetoskop;Ya;53100035;MPM ERKA;DOUBLE MEMBRAN;2018;2018;Baik;Belum;1100000;DAK;PT.SIAGA MEDIKA ABADI KARYA;;R.SUPER VIP
;147;;;20501033;Stetoskop;Ya;53100035;MPM ERKA;DOUBLE MEMBRAN;2018;2018;Baik;Belum;1100000;DAK;PT.SIAGA MEDIKA ABADI KARYA;;R.VIP
;147;;;20501033;Stetoskop;Ya;53100035;MPM ERKA;DOUBLE MEMBRAN;2018;2018;Baik;Belum;1100000;DAK;PT.SIAGA MEDIKA ABADI KARYA;;R.VIP
;147;;;1801051;Tensimeter;Ya;17401962;MPM ERKA;STAND VARIO;2018;2018;Baik;Belum;5500000;DAK;PT.SIAGA MEDIKA ABADI KARYA;;R.VIP
;147;;;20903057;Emergency Trolley / Resuscitation Crash Cart ;Ya;1,81182E+13;SARANDI KARYA NUGRAHA;KA 19-01 BSS;2018;2018;Baik;Belum;15810000;DAK;;;PT.SARANDI KARYA NUGRAHA R.L.MENDIDOHA II
;147;;;20903057;Emergency Trolley / Resuscitation Crash Cart ;Ya;2,10337E+15;MAK Emergency Trolley;36609;2021;2021;Baik;Belum;14936550;DAK;;;
;147;;;11501050;X-Ray Film Viewer;Ya;0253000000917T0143;TESENA X-Ray Film Viewer;TSN 014-3;2018;2018;Baik;Belum;5000000;DAK;PT. TESENA INOVINDO;AKD 11501110279;
;147;;;10903172;Lemari Peralatan;Ya;2071;MAK Instrument;32901;2018;2018;Baik;Belum;5688300;DAK;;;R.VIP
;147;;;10903172;Lemari Peralatan;Ya;2071;MAK Instrument;32901;2018;2018;Baik;Belum;5688300;DAK;;;R.VIP
;147;;;10903172;Lemari Peralatan;Ya;2071;MAK Instrument;32901;2018;2018;Baik;Belum;5688300;DAK;;;R.VIP
;147;;;10903172;Lemari Peralatan;Ya;20711;MAK INSTRUMENT;32901;2018;2018;Baik;Belum;5688485;DAK;;;R.VIP INSTRUMENT CABINET
;147;;;20903086;Box/TT Bayi/bed baby;Ya;1,80334E+15;MAK Baby Basket;33609 / (L)700 X (W)440 X (H)900 mm;2018;2018;Baik;Belum;4850000;DAK;PT. MEGA ANDALAN KALASAN;AKD 20902500325;R LM.II
;147;;;20903086;Box/TT Bayi/bed baby;Ya;1,80333E+16;MAK Baby Basket;33609 / (L)700 X (W)440 X (H)900 mm;2018;2018;Baik;Belum;4850000;DAK;PT. MEGA ANDALAN KALASAN;AKD 20902500325;R LM.II
;147;;;20903086;Box/TT Bayi/bed baby;Ya;03.BB;MEGAL;MAM-01;2022;2023;Baik;Belum;5794000;BLU;;;SUPER VIP
;147;;;20903086;Box/TT Bayi/bed baby;Ya;04.BB;MEGAL;MAM-01;2022;2023;Baik;Belum;5794000;BLU;;;SUPER VIP
;147;;;20903042;Wheeled stretcher;Ya;1,80431E+15;MAK Transferring Patient;31209TH / 2050 x 705 x 610 - 900 mm;2018;2018;Baik;Belum;23257875;DAK;PT. MEGA ANDALAN KALASAN;AKD 20903110410;R.SUPER VIP
;147;;;21001037;Near Infrared (NIR) Brain Hematoma Detector ;Ya;FLEXB0399;CRISTIE;3.0 FLEX;2018;2018;Baik;Belum;110686500;DAK;;;VEIN VIEWER (R.LM.I)
;147;;;11402026;Kursi roda;Ya;7692081;HOSTECH;KY868LAJ-A;2020;2020;Baik;Belum;5250000;DAK;;;SUPER VIP
;147;;;11402026;Kursi roda;Ya;2,10331E+15;MAK;31313;2021;2021;Baik;Belum;5134000;DAK;;;SUPER VIP
;147;;;10901006;"Timbangan dewasa; ";Ya;5000199246;HEALTH O METER;-unknown-;2021;2021;Baik;Belum;9900200;DAK;;;SUPER VIP
;147;;;11701029;Over-bed table / meja makan pasien;Ya;01 ob;MEGAL;MA0B-01;2022;2023;Baik;Belum;3252000;BLU;;;SUPER VIP
;147;;;11701029;Over-bed table / meja makan pasien;Ya;02.0B;MEGAL;MA0B-01;2022;2023;Baik;Belum;3252000;BLU;;;SUPER VIP
;147;;;11701029;Over-bed table / meja makan pasien;Ya;03.OB;MEGAL;MA0B-01;2022;2023;Baik;Belum;3252000;BLU;;;SUPER VIP
;147;;;11701029;Over-bed table / meja makan pasien;Ya;04.0B;MEGAL;MA0B-01;2022;2023;Baik;Belum;3252000;BLU;;;SUPER VIP
;147;;;11701029;Over-bed table / meja makan pasien;Ya;05.OB;MEGAL;MA0B-01;2022;2023;Baik;Belum;3252000;BLU;;;SUPER VIP
;***;;;Ruangan Perawatan Obstetri dan Ginekologi;;;;;;;;;;;;;;
;588;;;20502039;Cardiotocograph/CTG;Ya;0;;;;;Baik;Belum;0;APBN;;;
;588;;;21102006;Fetal ultrasonic monitor and accessories;Ya;0;;;;;Baik;Belum;0;APBN;;;
;588;;;205020093ch;ECG/EKG/Electrocardiograph 3 CH;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;588;;;10901006;"Timbangan dewasa; ";Ya;0;;;;;Baik;Belum;0;APBN;;;
;588;;;20901011;Termometer digital;Ya;0;;;;;Baik;Belum;0;APBN;;;
;588;;;10903021;Examination light / Examination lamp / Lampu periksa / Hanging lamp;Ya;0;;;;;Baik;Belum;0;APBN;;;
;588;;;20501033;Stetoskop;Ya;0;;;;;Baik;Belum;0;APBN;;;
;588;;;1801051;Tensimeter;Ya;0;;;;;Baik;Belum;0;APBN;;;ada
;588;;;20902005;Bed patient electric;Ya;0;;;;;Baik;Belum;0;APBN;;;
;588;;;10902007;Bed patient;Ya;0;;;;;Rusak;Belum;0;APBN;;;
;588;;;10902007;Bed patient;Ya;3050201010.a;PLATINUM INSPIRATION Manual Hospital Bed;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;pt Hoga permadani nusantara;AKD 10902310060;
;588;;;10902007;Bed patient;Ya;3050201010.b;PLATINUM INSPIRATION Manual Hospital Bed;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;pt Hoga permadani nusantara;AKD 10902310060;
;588;;;10902007;Bed patient;Ya;3050201010.c;PLATINUM INSPIRATION Manual Hospital Bed;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;pt Hoga permadani nusantara;AKD 10902310060;
;588;;;10902007;Bed patient;Ya;3050201010.d;PLATINUM INSPIRATION Manual Hospital Bed;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;pt Hoga permadani nusantara;AKD 10902310060;
;588;;;10902007;Bed patient;Ya;3050201010.e;PLATINUM INSPIRATION Manual Hospital Bed;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;pt Hoga permadani nusantara;AKD 10902310060;
;588;;;10902007;Bed patient;Ya;3050201010.f;PLATINUM INSPIRATION Manual Hospital Bed;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;pt Hoga permadani nusantara;AKD 10902310060;
;588;;;10902007;Bed patient;Ya;3050201010.h;PLATINUM INSPIRATION Manual Hospital Bed;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;pt Hoga permadani nusantara;AKD 10902310060;
;588;;;10902007;Bed patient;Ya;3050201010.g;PLATINUM INSPIRATION Manual Hospital Bed;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;pt Hoga permadani nusantara;AKD 10902310060;
;588;;;10902007;Bed patient;Ya;3050201010.i;PLATINUM INSPIRATION Manual Hospital Bed;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;pt Hoga permadani nusantara;AKD 10902310060;
;588;;;10902007;Bed patient;Ya;3050201010.j;PLATINUM INSPIRATION Manual Hospital Bed;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;pt Hoga permadani nusantara;AKD 10902310060;
;588;;;10902007;Bed patient;Ya;3050201010.k;PLATINUM INSPIRATION Manual Hospital Bed;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;pt Hoga permadani nusantara;AKD 10902310060;
;588;;;10902007;Bed patient;Ya;3050201010.l;PLATINUM INSPIRATION Manual Hospital Bed;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;pt Hoga permadani nusantara;AKD 10902310060;
;588;;;10902007;Bed patient;Ya;3050201010.m;PLATINUM INSPIRATION Manual Hospital Bed;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;
;588;;;10902007;Bed patient;Ya;3050201010.m;PLATINUM INSPIRATION Manual Hospital Bed;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;
;588;;;10902007;Bed patient;Ya;3050201010.n;PLATINUM INSPIRATION Manual Hospital Bed;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;
;588;;;20903057;Emergency Trolley / Resuscitation Crash Cart ;Ya;1;MAK Emergency Trolley;;2017;2017;Baik;Belum;7706500;APBD;PT.Tri sapta jaya;;
;588;;;20902035;Infusion pump;Ya;8;TERUMO Infusion Set;;2017;;Baik;Belum;24090600;APBD;Mensa binasukses PT;;
;588;;;10403084;Oxygen set+flowmeter;;;;;;;;;;;;;
;588;;;20403090;Resusitation Set / Resusitation bay / Resusitation kit;;;;;;;;;;;;;
;588;;;21102025;USG 2D;;;;;;;;;;;;;
;588;;;20903050;Sterilisator/Sterilisator Basah;;;;;;;;;;;;;
;588;;;21603058;Minor Surgery Set;;;;;;;;;;;;;
;588;;;10902018;Antidecubitus Matras;;;;;;;;;;;;;
;588;;;11104011;Obstetric-gynecologic general manual instrument;;;;;;;;;;;;;
;588;;;20903087;Emergency set;;;;;;;;;;;;;
;588;;;11501050;X-Ray Film Viewer;;;;;;;;;;;;;
